Gastag;Stand;VHP_IND;VHP_PLUS;VHP_MINUS;REVK_MIN;REEK_MAX;TRANS_EK;TRANS_VK;AE_NEG;AE_POS
17.10.2015;16.10.2015 03:35;1,8626;1,8999;1,8253;0;0;0;0;1,8253;1,8999
16.10.2015;16.10.2015 03:35;1,8626;1,8999;1,8253;0;0;0;0;1,8253;1,8999
15.10.2015;16.10.2015 03:05;1,8642;1,9015;1,8269;0;1,91;0;0;1,8269;1,91
17.10.2015;16.10.2015 03:05;1,8626;1,8999;1,8253;0;0;0;0;1,8253;1,8999
16.10.2015;16.10.2015 03:05;1,8626;1,8999;1,8253;0;0;0;0;1,8253;1,8999
15.10.2015;16.10.2015 02:35;1,8642;1,9015;1,8269;0;1,91;0;0;1,8269;1,91
17.10.2015;16.10.2015 02:35;1,8626;1,8999;1,8253;0;0;0;0;1,8253;1,8999
16.10.2015;16.10.2015 02:35;1,8626;1,8999;1,8253;0;0;0;0;1,8253;1,8999
16.10.2015;16.10.2015 02:06;1,8634;1,9007;1,8261;0;0;0;0;1,8261;1,9007
17.10.2015;16.10.2015 02:06;1,8634;1,9007;1,8261;0;0;0;0;1,8261;1,9007
17.10.2015;16.10.2015 02:05;1,8634;1,9007;1,8261;0;0;0;0;1,8261;1,9007
15.10.2015;16.10.2015 02:05;1,8642;1,9015;1,8269;0;1,91;0;0;1,8269;1,91
15.10.2015;16.10.2015 01:36;1,8642;1,9015;1,8269;0;1,91;0;0;1,8269;1,91
17.10.2015;16.10.2015 01:36;1,8634;1,9007;1,8261;0;0;0;0;1,8261;1,9007
16.10.2015;16.10.2015 01:35;1,8634;1,9007;1,8261;0;0;0;0;1,8261;1,9007
17.10.2015;16.10.2015 01:35;1,8634;1,9007;1,8261;0;0;0;0;1,8261;1,9007
17.10.2015;16.10.2015 01:06;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
15.10.2015;16.10.2015 01:06;1,8642;1,9015;1,8269;0;1,91;0;0;1,8269;1,91
16.10.2015;16.10.2015 01:05;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
17.10.2015;16.10.2015 00:36;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
15.10.2015;16.10.2015 00:36;1,8641;1,9014;1,8268;0;1,91;0;0;1,8268;1,91
16.10.2015;16.10.2015 00:35;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
17.10.2015;16.10.2015 00:06;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
15.10.2015;16.10.2015 00:05;1,8641;1,9014;1,8268;0;1,91;0;0;1,8268;1,91
17.10.2015;16.10.2015 00:05;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
16.10.2015;16.10.2015 00:05;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
16.10.2015;15.10.2015 23:36;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
14.10.2015;15.10.2015 23:36;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 23:35;1,8641;1,9014;1,8268;0;1,91;0;0;1,8268;1,91
16.10.2015;15.10.2015 23:35;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
16.10.2015;15.10.2015 23:06;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
14.10.2015;15.10.2015 23:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 23:05;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
15.10.2015;15.10.2015 23:05;1,8641;1,9014;1,8268;0;1,91;0;0;1,8268;1,91
16.10.2015;15.10.2015 22:36;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
14.10.2015;15.10.2015 22:36;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 22:35;1,8641;1,9014;1,8268;0;1,91;0;0;1,8268;1,91
16.10.2015;15.10.2015 22:35;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
16.10.2015;15.10.2015 22:06;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
14.10.2015;15.10.2015 22:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 22:05;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
15.10.2015;15.10.2015 22:05;1,8641;1,9014;1,8268;0;1,91;0;0;1,8268;1,91
14.10.2015;15.10.2015 21:36;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 21:36;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
16.10.2015;15.10.2015 21:35;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
15.10.2015;15.10.2015 21:35;1,8641;1,9014;1,8268;0;1,91;0;0;1,8268;1,91
15.10.2015;15.10.2015 21:06;1,864;1,9013;1,8267;0;1,91;0;0;1,8267;1,91
16.10.2015;15.10.2015 21:06;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
14.10.2015;15.10.2015 21:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 21:05;1,8633;1,9006;1,826;0;0;0;0;1,826;1,9006
16.10.2015;15.10.2015 20:36;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
15.10.2015;15.10.2015 20:36;1,864;1,9013;1,8267;0;1,91;0;0;1,8267;1,91
16.10.2015;15.10.2015 20:35;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
14.10.2015;15.10.2015 20:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 20:06;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
14.10.2015;15.10.2015 20:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 20:05;1,864;1,9013;1,8267;0;1,91;0;0;1,8267;1,91
16.10.2015;15.10.2015 20:05;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
16.10.2015;15.10.2015 19:36;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
16.10.2015;15.10.2015 19:35;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
14.10.2015;15.10.2015 19:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 19:35;1,864;1,9013;1,8267;0;1,91;0;0;1,8267;1,91
16.10.2015;15.10.2015 19:06;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
15.10.2015;15.10.2015 19:06;1,864;1,9013;1,8267;0;1,91;0;0;1,8267;1,91
16.10.2015;15.10.2015 19:05;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
14.10.2015;15.10.2015 19:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 18:36;1,8631;1,9004;1,8258;0;0;0;0;1,8258;1,9004
16.10.2015;15.10.2015 18:35;1,8635;1,9008;1,8262;0;0;0;0;1,8262;1,9008
15.10.2015;15.10.2015 18:35;1,864;1,9013;1,8267;0;1,91;0;0;1,8267;1,91
14.10.2015;15.10.2015 18:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 18:06;1,864;1,9013;1,8267;0;1,91;0;0;1,8267;1,91
16.10.2015;15.10.2015 18:06;1,8635;1,9008;1,8262;0;0;0;0;1,8262;1,9008
16.10.2015;15.10.2015 18:05;1,8635;1,9008;1,8262;0;0;0;0;1,8262;1,9008
14.10.2015;15.10.2015 18:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
14.10.2015;15.10.2015 17:36;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 17:36;1,8651;1,9024;1,8278;0;0;0;0;1,8278;1,9024
16.10.2015;15.10.2015 17:35;1,8651;1,9024;1,8278;0;0;0;0;1,8278;1,9024
15.10.2015;15.10.2015 17:35;1,864;1,9013;1,8267;0;1,91;0;0;1,8267;1,91
16.10.2015;15.10.2015 17:06;1,8673;1,9046;1,83;0;0;0;0;1,83;1,9046
14.10.2015;15.10.2015 17:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 17:05;1,8672;1,9045;1,8299;0;0;0;0;1,8299;1,9045
15.10.2015;15.10.2015 17:05;1,8639;1,9012;1,8266;0;1,91;0;0;1,8266;1,91
16.10.2015;15.10.2015 16:36;1,8672;1,9045;1,8299;0;0;0;0;1,8299;1,9045
14.10.2015;15.10.2015 16:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 16:35;1,8671;1,9044;1,8298;0;0;0;0;1,8298;1,9044
15.10.2015;15.10.2015 16:35;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
14.10.2015;15.10.2015 16:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 16:06;1,8671;1,9044;1,8298;0;0;0;0;1,8298;1,9044
15.10.2015;15.10.2015 16:05;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
16.10.2015;15.10.2015 16:05;1,8671;1,9044;1,8298;0;0;0;0;1,8298;1,9044
14.10.2015;15.10.2015 15:36;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 15:36;1,8669;1,9042;1,8296;0;0;0;0;1,8296;1,9042
16.10.2015;15.10.2015 15:35;1,8669;1,9042;1,8296;0;0;0;0;1,8296;1,9042
15.10.2015;15.10.2015 15:35;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
14.10.2015;15.10.2015 15:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 15:06;1,863;1,9003;1,8257;0;0;0;0;1,8257;1,9003
15.10.2015;15.10.2015 15:05;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
16.10.2015;15.10.2015 15:05;1,863;1,9003;1,8257;0;0;0;0;1,8257;1,9003
16.10.2015;15.10.2015 14:36;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
16.10.2015;15.10.2015 14:35;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
15.10.2015;15.10.2015 14:35;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
14.10.2015;15.10.2015 14:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
14.10.2015;15.10.2015 14:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 14:06;1,8598;1,897;1,8226;0;0;0;0;1,8226;1,897
16.10.2015;15.10.2015 14:05;1,8598;1,897;1,8226;0;0;0;0;1,8226;1,897
15.10.2015;15.10.2015 14:05;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
16.10.2015;15.10.2015 13:36;1,8592;1,8964;1,822;0;0;0;0;1,822;1,8964
15.10.2015;15.10.2015 13:35;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
16.10.2015;15.10.2015 13:35;1,8592;1,8964;1,822;0;0;0;0;1,822;1,8964
14.10.2015;15.10.2015 13:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 13:07;1,8557;1,8928;1,8186;0;0;0;0;1,8186;1,8928
15.10.2015;15.10.2015 13:07;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
14.10.2015;15.10.2015 13:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 12:36;1,8554;1,8925;1,8183;0;0;0;0;1,8183;1,8925
16.10.2015;15.10.2015 12:35;1,8554;1,8925;1,8183;0;0;0;0;1,8183;1,8925
14.10.2015;15.10.2015 12:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 12:35;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
14.10.2015;15.10.2015 12:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 12:06;1,8553;1,8924;1,8182;0;0;0;0;1,8182;1,8924
16.10.2015;15.10.2015 12:05;1,8553;1,8924;1,8182;0;0;0;0;1,8182;1,8924
15.10.2015;15.10.2015 12:05;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
16.10.2015;15.10.2015 11:36;1,8534;1,8905;1,8163;0;0;0;0;1,8163;1,8905
15.10.2015;15.10.2015 11:35;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
16.10.2015;15.10.2015 11:35;1,8534;1,8905;1,8163;0;0;0;0;1,8163;1,8905
14.10.2015;15.10.2015 11:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 11:06;1,8638;1,9011;1,8265;0;1,91;0;0;1,8265;1,91
16.10.2015;15.10.2015 11:06;1,8479;1,8849;1,8109;0;0;0;0;1,8109;1,8849
16.10.2015;15.10.2015 11:05;1,8479;1,8849;1,8109;0;0;0;0;1,8109;1,8849
14.10.2015;15.10.2015 11:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 10:36;1,8433;1,8802;1,8064;0;0;0;0;1,8064;1,8802
15.10.2015;15.10.2015 10:35;1,8634;1,9007;1,8261;0;1,91;0;0;1,8261;1,91
16.10.2015;15.10.2015 10:35;1,84;1,8768;1,8032;0;0;0;0;1,8032;1,8768
14.10.2015;15.10.2015 10:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 10:07;1,84;1,8768;1,8032;0;0;0;0;1,8032;1,8768
14.10.2015;15.10.2015 10:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 10:06;1,84;1,8768;1,8032;0;0;0;0;1,8032;1,8768
15.10.2015;15.10.2015 10:06;1,8634;1,9007;1,8261;0;1,91;0;0;1,8261;1,91
14.10.2015;15.10.2015 09:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 09:35;1,8634;1,9007;1,8261;0;0;0;0;1,8261;1,9007
15.10.2015;15.10.2015 09:35;1,8634;1,9007;1,8261;0;1,91;0;0;1,8261;1,91
15.10.2015;15.10.2015 09:05;1,863;1,9003;1,8257;0;1,91;0;0;1,8257;1,91
16.10.2015;15.10.2015 09:05;1,863;1,9003;1,8257;0;0;0;0;1,8257;1,9003
14.10.2015;15.10.2015 09:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
14.10.2015;15.10.2015 08:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 08:35;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
15.10.2015;15.10.2015 08:35;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
14.10.2015;15.10.2015 08:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 08:05;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
15.10.2015;15.10.2015 08:05;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
14.10.2015;15.10.2015 07:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 07:35;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
15.10.2015;15.10.2015 07:35;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
16.10.2015;15.10.2015 07:05;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
14.10.2015;15.10.2015 07:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 07:05;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
15.10.2015;15.10.2015 06:35;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
16.10.2015;15.10.2015 06:35;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
14.10.2015;15.10.2015 06:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
14.10.2015;15.10.2015 06:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 06:05;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
15.10.2015;15.10.2015 06:05;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
16.10.2015;15.10.2015 06:00;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
14.10.2015;15.10.2015 05:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 05:35;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
15.10.2015;15.10.2015 05:35;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
14.10.2015;15.10.2015 05:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 05:05;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
15.10.2015;15.10.2015 05:05;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
15.10.2015;15.10.2015 04:35;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
16.10.2015;15.10.2015 04:35;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
14.10.2015;15.10.2015 04:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 04:05;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
16.10.2015;15.10.2015 04:05;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
14.10.2015;15.10.2015 04:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 03:35;1,861;1,8982;1,8238;0;1,91;0;0;1,8238;1,91
16.10.2015;15.10.2015 03:35;1,861;1,8982;1,8238;0;0;0;0;1,8238;1,8982
14.10.2015;15.10.2015 03:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 03:06;1,8603;1,8975;1,8231;0;0;0;0;1,8231;1,8975
15.10.2015;15.10.2015 03:05;1,8603;1,8975;1,8231;0;1,91;0;0;1,8231;1,91
16.10.2015;15.10.2015 03:05;1,8603;1,8975;1,8231;0;0;0;0;1,8231;1,8975
14.10.2015;15.10.2015 03:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 02:35;1,8597;1,8969;1,8225;0;1,91;0;0;1,8225;1,91
16.10.2015;15.10.2015 02:35;1,8597;1,8969;1,8225;0;0;0;0;1,8225;1,8969
14.10.2015;15.10.2015 02:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;15.10.2015 02:16;1,8597;1,8969;1,8225;0;1,91;0;0;1,8225;1,91
14.10.2015;15.10.2015 02:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 02:05;1,8597;1,8969;1,8225;0;0;0;0;1,8225;1,8969
15.10.2015;15.10.2015 02:05;1,8597;1,8969;1,8225;0;1,91;0;0;1,8225;1,91
14.10.2015;15.10.2015 01:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 01:35;1,8597;1,8969;1,8225;0;0;0;0;1,8225;1,8969
15.10.2015;15.10.2015 01:35;1,8597;1,8969;1,8225;0;1,91;0;0;1,8225;1,91
14.10.2015;15.10.2015 01:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 01:06;1,8593;1,8965;1,8221;0;0;0;0;1,8221;1,8965
15.10.2015;15.10.2015 01:05;1,8593;1,8965;1,8221;0;1,91;0;0;1,8221;1,91
16.10.2015;15.10.2015 01:05;1,8593;1,8965;1,8221;0;0;0;0;1,8221;1,8965
14.10.2015;15.10.2015 00:36;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
16.10.2015;15.10.2015 00:36;1,8593;1,8965;1,8221;0;0;0;0;1,8221;1,8965
15.10.2015;15.10.2015 00:36;1,8593;1,8965;1,8221;0;1,91;0;0;1,8221;1,91
16.10.2015;15.10.2015 00:05;1,8593;1,8965;1,8221;0;0;0;0;1,8221;1,8965
15.10.2015;15.10.2015 00:05;1,8593;1,8965;1,8221;0;1,91;0;0;1,8221;1,91
14.10.2015;15.10.2015 00:05;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;14.10.2015 23:36;1,8592;1,8964;1,822;0;1,91;0;0;1,822;1,91
13.10.2015;14.10.2015 23:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 23:35;1,8592;1,8964;1,822;0;1,91;0;0;1,822;1,91
14.10.2015;14.10.2015 23:35;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
15.10.2015;14.10.2015 23:06;1,8592;1,8964;1,822;0;1,91;0;0;1,822;1,91
14.10.2015;14.10.2015 23:05;1,8777;1,9153;1,8401;0;1,9254;0,0829;0;1,8401;1,9254
15.10.2015;14.10.2015 23:05;1,8584;1,8956;1,8212;0;1,91;0;0;1,8212;1,91
13.10.2015;14.10.2015 23:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 22:37;1,8584;1,8956;1,8212;0;1,91;0;0;1,8212;1,91
14.10.2015;14.10.2015 22:37;1,8777;1,9153;1,8401;0;1,9254;0,0829;0;1,8401;1,9254
13.10.2015;14.10.2015 22:37;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 22:36;1,8584;1,8956;1,8212;0;1,91;0;0;1,8212;1,91
15.10.2015;14.10.2015 22:06;1,8584;1,8956;1,8212;0;1,91;0;0;1,8212;1,91
14.10.2015;14.10.2015 22:06;1,8777;1,9153;1,8401;0;1,9254;0,0829;0;1,8401;1,9254
13.10.2015;14.10.2015 22:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 22:05;1,8584;1,8956;1,8212;0;1,91;0;0;1,8212;1,91
14.10.2015;14.10.2015 21:36;1,8777;1,9153;1,8401;0;1,9254;0,0829;0;1,8401;1,9254
15.10.2015;14.10.2015 21:36;1,8584;1,8956;1,8212;0;1,91;0;0;1,8212;1,91
13.10.2015;14.10.2015 21:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 21:35;1,8584;1,8956;1,8212;0;1,91;0;0;1,8212;1,91
15.10.2015;14.10.2015 21:06;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
14.10.2015;14.10.2015 21:06;1,8776;1,9152;1,84;0;1,9254;0,0829;0;1,84;1,9254
13.10.2015;14.10.2015 21:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 21:05;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
13.10.2015;14.10.2015 20:36;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 20:36;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
15.10.2015;14.10.2015 20:35;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
14.10.2015;14.10.2015 20:35;1,8769;1,9144;1,8394;0;1,9254;0,0829;0;1,8394;1,9254
15.10.2015;14.10.2015 20:07;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
15.10.2015;14.10.2015 20:06;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
13.10.2015;14.10.2015 20:06;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;14.10.2015 20:05;1,8768;1,9143;1,8393;0;1,9254;0,0829;0;1,8393;1,9254
14.10.2015;14.10.2015 19:36;1,8768;1,9143;1,8393;0;1,9254;0,0829;0;1,8393;1,9254
15.10.2015;14.10.2015 19:36;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
15.10.2015;14.10.2015 19:35;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
13.10.2015;14.10.2015 19:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 19:06;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
14.10.2015;14.10.2015 19:05;1,8768;1,9143;1,8393;0;1,9254;0,0829;0;1,8393;1,9254
15.10.2015;14.10.2015 19:05;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
13.10.2015;14.10.2015 19:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
13.10.2015;14.10.2015 18:36;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 18:36;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
14.10.2015;14.10.2015 18:35;1,8768;1,9143;1,8393;0;1,9254;0,0829;0;1,8393;1,9254
15.10.2015;14.10.2015 18:35;1,8574;1,8945;1,8203;0;1,91;0;0;1,8203;1,91
15.10.2015;14.10.2015 18:06;1,8571;1,8942;1,82;0;1,91;0;0;1,82;1,91
13.10.2015;14.10.2015 18:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 18:05;1,8571;1,8942;1,82;0;1,91;0;0;1,82;1,91
14.10.2015;14.10.2015 18:05;1,8749;1,9124;1,8374;0;1,9254;0,0829;0;1,8374;1,9254
15.10.2015;14.10.2015 17:36;1,855;1,8921;1,8179;0;1,91;0;0;1,8179;1,91
14.10.2015;14.10.2015 17:35;1,8749;1,9124;1,8374;0;1,9254;0,0829;0;1,8374;1,9254
15.10.2015;14.10.2015 17:35;1,855;1,8921;1,8179;0;1,91;0;0;1,8179;1,91
13.10.2015;14.10.2015 17:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 17:06;1,855;1,8921;1,8179;0;1,91;0;0;1,8179;1,91
14.10.2015;14.10.2015 17:05;1,8748;1,9123;1,8373;0;1,9254;0,0829;0;1,8373;1,9254
15.10.2015;14.10.2015 17:05;1,855;1,8921;1,8179;0;1,91;0;0;1,8179;1,91
13.10.2015;14.10.2015 17:05;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
14.10.2015;14.10.2015 16:36;1,8746;1,9121;1,8371;0;1,9254;0,0829;0;1,8371;1,9254
15.10.2015;14.10.2015 16:36;1,8549;1,892;1,8178;0;1,91;0;0;1,8178;1,91
15.10.2015;14.10.2015 16:35;1,8549;1,892;1,8178;0;1,91;0;0;1,8178;1,91
13.10.2015;14.10.2015 16:35;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
13.10.2015;14.10.2015 16:06;1,8819;1,9195;1,8443;1,8325;2,5475;0;0;1,8325;2,5475
15.10.2015;14.10.2015 16:06;1,8534;1,8905;1,8163;0;1,91;0;0;1,8163;1,91
14.10.2015;14.10.2015 16:05;1,8746;1,9121;1,8371;0;1,9254;0,0829;0;1,8371;1,9254
15.10.2015;14.10.2015 16:05;1,8534;1,8905;1,8163;0;1,91;0;0;1,8163;1,91
